Running analysis with 1 processes, domains = [], scorer = WidthScorer, timemout = 480
Safe_volume: 0.0000% |                              | Time: 00:00 s, Done: 0, Remaining: 0
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1568, Remaining: 1569
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1569, Remaining: 1570
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1570, Remaining: 1571
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1570, Remaining: 1571
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1571, Remaining: 1572
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1572, Remaining: 1573
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1572, Remaining: 1573
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1573, Remaining: 1574
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1574, Remaining: 1575
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1574, Remaining: 1575
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1575, Remaining: 1576
Safe_volume: 0.0000% |                              | Time: 01:30 s, Done: 1576, Remaining: 1577
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1576, Remaining: 1577
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1577, Remaining: 1578
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1578, Remaining: 1579
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1578, Remaining: 1579
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1579, Remaining: 1580
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1580, Remaining: 1581
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1580, Remaining: 1581
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1581, Remaining: 1582
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1582, Remaining: 1583
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1582, Remaining: 1583
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1583, Remaining: 1584
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1584, Remaining: 1585
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1584, Remaining: 1585
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1585, Remaining: 1586
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1586, Remaining: 1587
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1586, Remaining: 1587
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1587, Remaining: 1588
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1588, Remaining: 1589
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1588, Remaining: 1589
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1589, Remaining: 1590
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1590, Remaining: 1591
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1590, Remaining: 1591
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1591, Remaining: 1592
Safe_volume: 0.0000% |                              | Time: 01:31 s, Done: 1592, Remaining: 1593
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1592, Remaining: 1593
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1593, Remaining: 1594
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1594, Remaining: 1595
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1594, Remaining: 1595
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1595, Remaining: 1596
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1596, Remaining: 1597
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1597, Remaining: 1598
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1597, Remaining: 1598
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1598, Remaining: 1599
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1599, Remaining: 1600
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1599, Remaining: 1600
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1600, Remaining: 1601
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1601, Remaining: 1602
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1601, Remaining: 1602
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1602, Remaining: 1603
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1603, Remaining: 1604
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1603, Remaining: 1604
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1604, Remaining: 1605
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1605, Remaining: 1606
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1605, Remaining: 1606
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1606, Remaining: 1607
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1607, Remaining: 1608
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1607, Remaining: 1608
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1608, Remaining: 1609
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1609, Remaining: 1610
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1609, Remaining: 1610
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1610, Remaining: 1611
Safe_volume: 0.0000% |                              | Time: 01:32 s, Done: 1611, Remaining: 1612
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1612, Remaining: 1613
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1612, Remaining: 1613
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1613, Remaining: 1614
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1614, Remaining: 1615
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1614, Remaining: 1615
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1615, Remaining: 1616
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1616, Remaining: 1617
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1616, Remaining: 1617
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1617, Remaining: 1618
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1618, Remaining: 1619
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1618, Remaining: 1619
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1619, Remaining: 1620
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1620, Remaining: 1621
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1620, Remaining: 1621
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1621, Remaining: 1622
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1622, Remaining: 1623
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1622, Remaining: 1623
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1623, Remaining: 1624
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1624, Remaining: 1625
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1624, Remaining: 1625
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1625, Remaining: 1626
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1626, Remaining: 1627
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1626, Remaining: 1627
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1627, Remaining: 1628
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1628, Remaining: 1629
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1628, Remaining: 1629
Safe_volume: 0.0000% |                              | Time: 01:33 s, Done: 1629, Remaining: 1630
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1630, Remaining: 1631
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1630, Remaining: 1631
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1631, Remaining: 1632
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1632, Remaining: 1633
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1632, Remaining: 1633
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1633, Remaining: 1634
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1634, Remaining: 1635
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1634, Remaining: 1635
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1635, Remaining: 1636
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1636, Remaining: 1637
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1636, Remaining: 1637
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1637, Remaining: 1638
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1638, Remaining: 1639
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1638, Remaining: 1639
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1639, Remaining: 1640
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1640, Remaining: 1641
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1640, Remaining: 1641
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1641, Remaining: 1642
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1642, Remaining: 1643
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1642, Remaining: 1643
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1643, Remaining: 1644
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1644, Remaining: 1645
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1644, Remaining: 1645
Safe_volume: 0.0000% |                              | Time: 01:34 s, Done: 1645, Remaining: 1646
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1646, Remaining: 1647
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1646, Remaining: 1647
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1647, Remaining: 1648
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1648, Remaining: 1649
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1648, Remaining: 1649
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1649, Remaining: 1650
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1650, Remaining: 1651
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1650, Remaining: 1651
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1651, Remaining: 1652
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1652, Remaining: 1653
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1652, Remaining: 1653
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1653, Remaining: 1654
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1654, Remaining: 1655
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1655, Remaining: 1656
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1655, Remaining: 1656
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1656, Remaining: 1657
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1657, Remaining: 1658
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1658, Remaining: 1659
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1658, Remaining: 1659
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1659, Remaining: 1660
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1660, Remaining: 1661
Safe_volume: 0.0000% |                              | Time: 01:35 s, Done: 1661, Remaining: 1662
Safe_volume: 0.0000% |                              | Time: 01:36 s, Done: 1661, Remaining: 1662
Safe_volume: 0.0000% |                              | Time: 01:36 s, Done: 1662, Remaining: 1663
Safe_volume: 0.0000% |                              | Time: 01:36 s, Done: 1663, Remaining: 1664
Safe_volume: 0.0000% |                              | Time: 01:36 s, Done: 1663, Remaining: 1664
